Call ID,Segment,Date,Start Time,Calling Party,Dialed Number,Split/Skill,Time,Trunk,ORIGLOGIN,Time,SEGSTOP,Trunk Group,Universal Call ID
1893307,1,8/2/2021,9:54:05 AM,405510,123456789#,EPA_DE,:00:19,001V04015,408010,9:54:00 AM,9:54:24 AM,Vodafone,
1893317,1,8/2/2021,9:55:36 AM,405510,123456789#,EPA_DE,:01:00,001V04020,408010,9:55:00 AM,9:56:36 AM,Vodafone,
1893381,1,8/2/2021,9:57:03 AM,405510,123456789#,EPA_DE,:02:08,001V04022,408010,9:57:00 AM,9:59:56 AM,Vodafone,
1893510,1,8/2/2021,10:10:04 AM,405510,123456789#,EPA_DE,:00:12,001V04008,408010,10:10:00 AM,10:10:16 AM,Vodafone,
1893524,1,8/2/2021,10:12:03 AM,405510,123456789#,EPA_DE,:00:13,001V04011,408010,10:12:00 AM,10:12:16 AM,Vodafone,
1893758,1,8/2/2021,9:36:09 AM,405503,123456789#,EPA_DE,1:04:07,001V04010,408003,9:36:00 AM,10:40:16 AM,Vodafone,
1893769,1,8/2/2021,10:40:56 AM,405510,123456789#,EPA_DE,:01:10,001V08030,408010,10:40:00 AM,10:42:06 AM,Vodafone,
1893908,1,8/2/2021,10:52:49 AM,405510,123456789#,EPA_DE,:01:57,001V04028,408010,10:52:00 AM,10:54:46 AM,Vodafone,
1893972,1,8/2/2021,11:00:03 AM,405510,123456789#,EPA_DE,:09:04,001V08004,408010,11:00:00 AM,11:09:07 AM,Vodafone,
1893984,1,8/2/2021,11:11:29 AM,405510,123456789#,EPA_DE,:02:31,001V08006,408010,11:11:00 AM,11:14:00 AM,Vodafone,
1893990,1,8/2/2021,11:15:34 AM,405503,123456789#,EPA_DE,:00:07,001V08007,408003,11:15:00 AM,11:15:41 AM,Vodafone,
1893994,1,8/2/2021,11:19:05 AM,405510,123456789#,EPA_DE,:00:10,001V08009,408010,11:19:00 AM,11:19:15 AM,Vodafone,
1893996,1,8/2/2021,11:16:31 AM,405503,123456789#,EPA_DE,:03:57,001V08008,408003,11:16:00 AM,11:20:28 AM,Vodafone,
1894007,1,8/2/2021,11:21:59 AM,405505,123456789#,EPA_DE,:00:11,001V08010,408005,11:21:00 AM,11:22:10 AM,Vodafone,
1894022,1,8/2/2021,11:26:00 AM,405510,123456789#,EPA_DE,:00:43,001V08011,408010,11:26:00 AM,11:26:43 AM,Vodafone,
1894023,1,8/2/2021,11:26:57 AM,405510,123456789#,EPA_DE,:00:44,001V08012,408010,11:26:00 AM,11:27:41 AM,Vodafone,
1894083,1,8/2/2021,11:48:17 AM,405503,123456789#,EPA_DE,:03:25,001V08015,408003,11:48:00 AM,11:51:42 AM,Vodafone,
1894094,1,8/2/2021,11:55:23 AM,405505,123456789#,EPA_DE,:00:26,001V08018,408005,11:55:00 AM,11:55:49 AM,Vodafone,
1894104,1,8/2/2021,11:48:20 AM,405510,123456789#,EPA_DE,:11:13,001V08017,408010,11:48:00 AM,11:59:33 AM,Vodafone,
1894128,1,8/2/2021,12:06:02 PM,405510,123456789#,EPA_DE,:00:02,001V08020,408010,12:06:00 PM,12:06:49 PM,Vodafone,
1894133,1,8/2/2021,12:07:29 PM,405503,123456789#,EPA_DE,:00:02,001V08021,408003,12:07:00 PM,12:07:37 PM,Vodafone,
1894137,1,8/2/2021,12:08:19 PM,405510,123456789#,EPA_DE,:00:01,001V08023,408010,12:08:00 PM,12:08:25 PM,Vodafone,
1894147,1,8/2/2021,12:09:42 PM,405503,123456789#,EPA_DE,:00:47,001V08024,408003,12:09:00 PM,12:10:29 PM,Vodafone,
1894162,1,8/2/2021,12:13:58 PM,405503,123456789#,EPA_DE,:01:18,001V08026,408003,12:13:00 PM,12:15:16 PM,Vodafone,
1894180,1,8/2/2021,12:15:54 PM,405503,123456789#,EPA_DE,:06:04,001V08027,408003,12:15:00 PM,12:21:58 PM,Vodafone,
1894187,1,8/2/2021,12:22:57 PM,405505,123456789#,EPA_DE,:00:02,001V08029,408005,12:22:00 PM,12:23:11 PM,Vodafone,
1894222,1,8/2/2021,12:34:10 PM,405510,123456789#,EPA_DE,:00:02,001V08030,408010,12:34:00 PM,12:34:49 PM,Vodafone,
1894224,1,8/2/2021,12:35:04 PM,405510,123456789#,EPA_DE,:00:01,001V08031,408010,12:35:00 PM,12:35:07 PM,Vodafone,
1894231,1,8/2/2021,12:35:49 PM,405510,123456789#,EPA_DE,:00:15,001V04001,408010,12:35:00 PM,12:36:49 PM,Vodafone,
1894281,1,8/2/2021,12:57:02 PM,405503,123456789#,EPA_DE,:00:23,001V04003,408003,12:57:00 PM,12:57:25 PM,Vodafone,
1894310,1,8/2/2021,1:08:37 PM,405505,123456789#,EPA_DE,:00:26,001V04004,408005,1:08:00 PM,1:09:03 PM,Vodafone,
1894322,1,8/2/2021,1:13:36 PM,405510,123456789#,EPA_DE,:00:56,001V04005,408010,1:13:00 PM,1:14:32 PM,Vodafone,
1894348,1,8/2/2021,1:31:43 PM,405510,123456789#,EPA_DE,:00:54,001V04006,408010,1:31:00 PM,1:32:37 PM,Vodafone,
1894434,1,8/2/2021,2:02:07 PM,405503,123456789#,EPA_DE,:04:43,001V04007,408003,2:02:00 PM,2:06:50 PM,Vodafone,
1894487,1,8/2/2021,2:27:33 PM,405505,123456789#,EPA_DE,:00:58,001V04010,408005,2:27:00 PM,2:28:31 PM,Vodafone,
1894567,1,8/2/2021,3:21:28 PM,405506,123456789#,EPA_DE,:05:49,001V04014,408006,3:21:00 PM,3:27:17 PM,Vodafone,
1894582,1,8/2/2021,3:31:48 PM,405510,123456789#,EPA_DE,:02:55,001V04015,408010,3:31:00 PM,3:34:43 PM,Vodafone,
1894602,1,8/2/2021,3:43:59 PM,405505,123456789#,EPA_DE,:00:24,001V04017,408005,3:43:00 PM,3:44:23 PM,Vodafone,
1894615,1,8/2/2021,3:50:54 PM,405506,123456789#,EPA_DE,:00:23,001V04018,408006,3:50:00 PM,3:51:17 PM,Vodafone,
1894626,1,8/2/2021,3:52:00 PM,405506,123456789#,EPA_DE,:06:45,001V04019,408006,3:52:00 PM,3:58:45 PM,Vodafone,
1894674,1,8/2/2021,4:25:05 PM,405503,123456789#,EPA_DE,:02:07,001V04023,408003,4:25:00 PM,4:27:12 PM,Vodafone,
1894682,1,8/2/2021,4:28:51 PM,405503,123456789#,EPA_DE,:00:50,001V04024,408003,4:28:00 PM,4:29:41 PM,Vodafone,
1894701,1,8/2/2021,4:35:59 PM,405506,123456789#,EPA_DE,:01:25,001V04025,408006,4:35:00 PM,4:37:24 PM,Vodafone,
1894709,1,8/2/2021,4:38:23 PM,405503,123456789#,EPA_DE,:00:34,001V04026,408003,4:38:00 PM,4:38:57 PM,Vodafone,
1894809,1,8/2/2021,4:49:51 PM,405503,123456789#,EPA_DE,:59:08,001V04027,408003,4:49:00 PM,5:48:59 PM,Vodafone,
1895127,1,9/2/2021,9:01:00 AM,405510,123456789#,EPA_DE,:02:21,001V04031,408010,9:01:00 AM,9:03:21 AM,Vodafone,
1895269,1,9/2/2021,9:03:33 AM,405510,123456789#,EPA_DE,1:00:13,001V08001,408010,9:03:00 AM,10:03:46 AM,Vodafone,
1895292,1,9/2/2021,10:07:50 AM,405503,123456789#,EPA_DE,:00:34,001V08003,408003,10:07:00 AM,10:08:24 AM,Vodafone,
1895296,1,9/2/2021,10:09:13 AM,405503,123456789#,EPA_DE,:00:25,001V08004,408003,10:09:00 AM,10:09:38 AM,Vodafone,
1895304,1,9/2/2021,10:09:53 AM,405503,123456789#,EPA_DE,:01:45,001V08005,408003,10:09:00 AM,10:11:38 AM,Vodafone,
1895384,1,9/2/2021,10:39:47 AM,405503,123456789#,EPA_DE,:00:35,001V08007,408003,10:39:00 AM,10:40:22 AM,Vodafone,
1895387,1,9/2/2021,10:40:05 AM,405510,123456789#,EPA_DE,:00:41,001V08008,408010,10:40:00 AM,10:40:46 AM,Vodafone,
1895390,1,9/2/2021,10:41:21 AM,405503,123456789#,EPA_DE,:00:22,001V08009,408003,10:41:00 AM,10:41:43 AM,Vodafone,
1895410,1,9/2/2021,10:50:22 AM,405510,123456789#,EPA_DE,:00:33,001V08011,408010,10:50:00 AM,10:50:55 AM,Vodafone,
1895411,1,9/2/2021,10:50:58 AM,405503,123456789#,EPA_DE,:00:02,001V08013,408003,10:50:00 AM,10:51:07 AM,Vodafone,
1895462,1,9/2/2021,11:04:02 AM,405503,123456789#,EPA_DE,:02:39,001V08017,408003,11:04:00 AM,11:06:41 AM,Vodafone,
1895470,1,9/2/2021,11:07:24 AM,405503,123456789#,EPA_DE,:01:37,001V08018,408003,11:07:00 AM,11:09:01 AM,Vodafone,
1895484,1,9/2/2021,11:12:04 AM,405510,123456789#,EPA_DE,:00:16,001V08019,408010,11:12:00 AM,11:12:20 AM,Vodafone,
1895488,1,9/2/2021,11:12:49 AM,405510,123456789#,EPA_DE,:00:12,001V08020,408010,11:12:00 AM,11:13:14 AM,Vodafone,
1895489,1,9/2/2021,11:13:29 AM,405510,123456789#,EPA_DE,:00:16,001V08021,408010,11:13:00 AM,11:13:45 AM,Vodafone,
1895517,1,9/2/2021,11:21:44 AM,405505,123456789#,EPA_DE,:01:08,001V08023,408005,11:21:00 AM,11:22:52 AM,Vodafone,
1895531,1,9/2/2021,11:28:58 AM,405510,123456789#,EPA_DE,:00:07,001V08025,408010,11:28:00 AM,11:29:05 AM,Vodafone,
1895536,1,9/2/2021,11:31:05 AM,405510,123456789#,EPA_DE,:00:16,001V08027,408010,11:31:00 AM,11:31:21 AM,Vodafone,
1895537,1,9/2/2021,11:30:47 AM,405503,123456789#,EPA_DE,:00:40,001V08026,408003,11:30:00 AM,11:31:27 AM,Vodafone,
1895540,1,9/2/2021,11:31:56 AM,405510,123456789#,EPA_DE,:00:20,001V08029,408010,11:31:00 AM,11:32:16 AM,Vodafone,
1895546,1,9/2/2021,11:31:51 AM,405503,123456789#,EPA_DE,:01:49,001V08028,408003,11:31:00 AM,11:33:40 AM,Vodafone,
1895551,1,9/2/2021,11:32:32 AM,405510,123456789#,EPA_DE,:01:43,001V08030,408010,11:32:00 AM,11:34:15 AM,Vodafone,
1895558,1,9/2/2021,11:36:26 AM,405510,123456789#,EPA_DE,:00:11,001V08031,408010,11:36:00 AM,11:36:37 AM,Vodafone,
1895580,1,9/2/2021,11:45:20 AM,405510,123456789#,EPA_DE,:00:12,001V04002,408010,11:45:00 AM,11:45:32 AM,Vodafone,
1895605,1,9/2/2021,11:52:44 AM,405510,123456789#,EPA_DE,:01:33,001V04003,408010,11:52:00 AM,11:54:17 AM,Vodafone,
1895613,1,9/2/2021,11:55:26 AM,405505,123456789#,EPA_DE,:00:33,001V04004,408005,11:55:00 AM,11:55:59 AM,Vodafone,
1895622,1,9/2/2021,11:57:56 AM,405505,123456789#,EPA_DE,:00:21,001V04005,408005,11:57:00 AM,11:58:17 AM,Vodafone,
1895782,1,9/2/2021,12:43:16 PM,405510,123456789#,EPA_DE,:03:31,001V04009,408010,12:43:00 PM,12:46:47 PM,Vodafone,
1895815,1,9/2/2021,11:42:17 AM,405503,123456789#,EPA_DE,1:10:12,001V04001,408003,11:42:00 AM,12:52:29 PM,Vodafone,
1895816,1,9/2/2021,12:52:43 PM,405503,123456789#,EPA_DE,:00:01,001V04012,408003,12:52:00 PM,12:52:44 PM,Vodafone,
1895820,1,9/2/2021,12:53:05 PM,405503,123456789#,EPA_DE,:00:17,001V04013,408003,12:53:00 PM,12:53:22 PM,Vodafone,
1895898,1,9/2/2021,12:53:54 PM,405503,123456789#,EPA_DE,:23:38,001V04014,408003,12:53:00 PM,1:17:32 PM,Vodafone,
1895905,1,9/2/2021,1:17:36 PM,405505,123456789#,EPA_DE,:01:14,001V04015,408005,1:17:00 PM,1:18:50 PM,Vodafone,
1896009,1,9/2/2021,1:47:52 PM,405503,123456789#,EPA_DE,:03:01,001V04017,408003,1:47:00 PM,1:50:53 PM,Vodafone,
1896011,1,9/2/2021,1:51:31 PM,405506,123456789#,EPA_DE,:00:08,001V04018,408006,1:51:00 PM,1:51:39 PM,Vodafone,
1896015,1,9/2/2021,1:52:18 PM,405506,123456789#,EPA_DE,:00:06,001V04019,408006,1:52:00 PM,1:52:24 PM,Vodafone,
1896027,1,9/2/2021,1:55:58 PM,405503,123456789#,EPA_DE,:00:02,001V04020,408003,1:55:00 PM,1:56:03 PM,Vodafone,
1896031,1,9/2/2021,1:56:43 PM,405506,123456789#,EPA_DE,:00:03,001V04021,408006,1:56:00 PM,1:56:46 PM,Vodafone,
1896041,1,9/2/2021,1:58:59 PM,405506,123456789#,EPA_DE,:00:03,001V04022,408006,1:58:00 PM,1:59:02 PM,Vodafone,
1896044,1,9/2/2021,1:59:20 PM,405503,123456789#,EPA_DE,:00:02,001V04023,408003,1:59:00 PM,1:59:24 PM,Vodafone,
1896049,1,9/2/2021,1:59:58 PM,405503,123456789#,EPA_DE,:00:47,001V04024,408003,1:59:00 PM,2:00:45 PM,Vodafone,
1896061,1,9/2/2021,2:05:53 PM,405506,123456789#,EPA_DE,:00:09,001V04025,408006,2:05:00 PM,2:06:02 PM,Vodafone,
1896078,1,9/2/2021,2:08:31 PM,405506,123456789#,EPA_DE,:07:13,001V04026,408006,2:08:00 PM,2:15:44 PM,Vodafone,
1896088,1,9/2/2021,2:16:55 PM,405506,123456789#,EPA_DE,:05:28,001V04027,408006,2:16:00 PM,2:22:23 PM,Vodafone,
1896091,1,9/2/2021,2:23:09 PM,405510,123456789#,EPA_DE,:00:29,001V04028,408010,2:23:00 PM,2:23:38 PM,Vodafone,
1896105,1,9/2/2021,2:30:09 PM,405506,123456789#,EPA_DE,:00:48,001V04029,408006,2:30:00 PM,2:30:57 PM,Vodafone,
1896112,1,9/2/2021,2:32:28 PM,405506,123456789#,EPA_DE,:00:09,001V04031,408006,2:32:00 PM,2:32:37 PM,Vodafone,
1896117,1,9/2/2021,2:33:04 PM,405506,123456789#,EPA_DE,:00:09,001V08001,408006,2:33:00 PM,2:33:13 PM,Vodafone,
1896119,1,9/2/2021,2:33:43 PM,405506,123456789#,EPA_DE,:00:06,001V08002,408006,2:33:00 PM,2:33:49 PM,Vodafone,
1896135,1,9/2/2021,2:43:08 PM,405506,123456789#,EPA_DE,:00:46,001V08003,408006,2:43:00 PM,2:43:54 PM,Vodafone,
1896137,1,9/2/2021,2:44:18 PM,405506,123456789#,EPA_DE,:00:34,001V08004,408006,2:44:00 PM,2:44:52 PM,Vodafone,
1896159,1,9/2/2021,2:51:21 PM,405506,123456789#,EPA_DE,:00:04,001V08005,408006,2:51:00 PM,2:51:25 PM,Vodafone,
1896163,1,9/2/2021,2:51:53 PM,405506,123456789#,EPA_DE,:00:04,001V08006,408006,2:51:00 PM,2:51:57 PM,Vodafone,
1896171,1,9/2/2021,2:53:03 PM,405506,123456789#,EPA_DE,:00:06,001V07014,408006,2:53:00 PM,2:53:09 PM,Telekom,
1896175,1,9/2/2021,2:55:08 PM,405506,123456789#,EPA_DE,:00:08,001V08007,408006,2:55:00 PM,2:55:16 PM,Vodafone,
1896179,1,9/2/2021,2:57:57 PM,405506,123456789#,EPA_DE,:00:04,001V08009,408006,2:57:00 PM,2:58:01 PM,Vodafone,
1896185,1,9/2/2021,2:57:36 PM,405503,123456789#,EPA_DE,:01:42,001V08008,408003,2:57:00 PM,2:59:18 PM,Vodafone,
1896189,1,9/2/2021,2:59:09 PM,405506,123456789#,EPA_DE,:00:38,001V08010,408006,2:59:00 PM,2:59:47 PM,Vodafone,
1896216,1,9/2/2021,3:13:27 PM,405510,123456789#,EPA_DE,:00:02,001V08011,408010,3:13:00 PM,3:13:37 PM,Vodafone,
1896226,1,9/2/2021,3:15:27 PM,405510,123456789#,EPA_DE,:00:02,001V08013,408010,3:15:00 PM,3:15:39 PM,Vodafone,
1896236,1,9/2/2021,3:19:59 PM,405510,123456789#,EPA_DE,:02:04,001V08017,408010,3:19:00 PM,3:22:03 PM,Vodafone,
1896249,1,9/2/2021,3:19:32 PM,405506,123456789#,EPA_DE,:10:04,001V08014,408006,3:19:00 PM,3:29:36 PM,Vodafone,
1896435,1,9/2/2021,5:02:12 PM,405503,123456789#,EPA_DE,:00:12,001V08030,408003,5:02:00 PM,5:02:24 PM,Vodafone,
1896443,1,9/2/2021,5:06:52 PM,405503,123456789#,EPA_DE,:00:14,001V08031,408003,5:06:00 PM,5:07:06 PM,Vodafone,
1896447,1,9/2/2021,5:07:37 PM,405503,123456789#,EPA_DE,:00:14,001V04001,408003,5:07:00 PM,5:07:51 PM,Vodafone,
1896448,1,9/2/2021,5:08:21 PM,405503,123456789#,EPA_DE,:00:14,001V04002,408003,5:08:00 PM,5:08:35 PM,Vodafone,
1896449,1,9/2/2021,5:09:55 PM,405503,123456789#,EPA_DE,:00:16,001V04003,408003,5:09:00 PM,5:10:11 PM,Vodafone,
1896455,1,9/2/2021,5:12:35 PM,405503,123456789#,EPA_DE,:00:56,001V04004,408003,5:12:00 PM,5:13:31 PM,Vodafone,
1896480,1,9/2/2021,5:32:58 PM,405503,123456789#,EPA_DE,:00:38,001V04005,408003,5:32:00 PM,5:33:38 PM,Vodafone,
1896483,1,9/2/2021,5:34:02 PM,405503,123456789#,EPA_DE,:01:49,001V04006,408003,5:34:00 PM,5:35:51 PM,Vodafone,
1896488,1,9/2/2021,5:38:00 PM,405503,123456789#,EPA_DE,:02:05,001V04007,408003,5:38:00 PM,5:40:05 PM,Vodafone,
1896734,1,10/2/2021,9:04:33 AM,405510,123456789#,EPA_DE,:01:52,001V04010,408010,9:04:00 AM,9:06:25 AM,Vodafone,
1896799,1,10/2/2021,9:06:37 AM,405510,123456789#,EPA_DE,:32:10,001V04011,408010,9:06:00 AM,9:38:47 AM,Vodafone,
1896892,1,10/2/2021,10:22:24 AM,405505,123456789#,EPA_DE,:00:41,001V04013,408005,10:22:00 AM,10:23:05 AM,Vodafone,
1896946,1,10/2/2021,10:33:40 AM,405505,123456789#,EPA_DE,:08:03,001V04014,408005,10:33:00 AM,10:41:43 AM,Vodafone,
1896961,1,10/2/2021,10:45:32 AM,405505,123456789#,EPA_DE,:01:48,001V04015,408005,10:45:00 AM,10:47:20 AM,Vodafone,
1896967,1,10/2/2021,10:50:20 AM,405510,123456789#,EPA_DE,:00:40,001V04017,408010,10:50:00 AM,10:51:00 AM,Vodafone,
1896971,1,10/2/2021,10:51:21 AM,405510,123456789#,EPA_DE,:00:43,001V04018,408010,10:51:00 AM,10:52:04 AM,Vodafone,
1897017,1,10/2/2021,11:16:24 AM,405510,123456789#,EPA_DE,:04:07,001V04019,408010,11:16:00 AM,11:20:31 AM,Vodafone,
1897018,1,10/2/2021,11:19:22 AM,405505,123456789#,EPA_DE,:01:51,001V04020,408005,11:19:00 AM,11:21:13 AM,Vodafone,
1897051,1,10/2/2021,11:34:10 AM,405510,123456789#,EPA_DE,:02:52,001V04022,408010,11:34:00 AM,11:37:02 AM,Vodafone,
1897054,1,10/2/2021,11:37:38 AM,405505,123456789#,EPA_DE,:00:36,001V04023,408005,11:37:00 AM,11:38:14 AM,Vodafone,
1897107,1,10/2/2021,12:07:58 PM,405505,123456789#,EPA_DE,:00:09,001V04026,408005,12:07:00 PM,12:08:07 PM,Vodafone,
1897118,1,10/2/2021,12:12:12 PM,405510,123456789#,EPA_DE,:00:45,001V04027,408010,12:12:00 PM,12:12:57 PM,Vodafone,
1897144,1,10/2/2021,12:26:45 PM,405510,123456789#,EPA_DE,:00:45,001V04028,408010,12:26:00 PM,12:27:30 PM,Vodafone,
1897148,1,10/2/2021,12:27:54 PM,405510,123456789#,EPA_DE,:01:11,001V04029,408010,12:27:00 PM,12:29:05 PM,Vodafone,
1897196,1,10/2/2021,12:51:36 PM,405505,123456789#,EPA_DE,:00:32,001V08002,408005,12:51:00 PM,12:52:08 PM,Vodafone,
1897223,1,10/2/2021,1:06:29 PM,405505,123456789#,EPA_DE,:00:44,001V08005,408005,1:06:00 PM,1:07:25 PM,Vodafone,
1897237,1,10/2/2021,1:12:27 PM,405505,123456789#,EPA_DE,:00:11,001V08007,408005,1:12:00 PM,1:12:43 PM,Vodafone,
1897247,1,10/2/2021,1:13:44 PM,405505,123456789#,EPA_DE,:00:11,001V08009,408005,1:13:00 PM,1:13:58 PM,Vodafone,
1897256,1,10/2/2021,12:40:42 PM,405510,123456789#,EPA_DE,:36:13,001V04031,408010,12:40:00 PM,1:16:55 PM,Vodafone,
1897264,1,10/2/2021,1:17:06 PM,405505,123456789#,EPA_DE,:01:05,001V08011,408005,1:17:00 PM,1:18:11 PM,Vodafone,
1897275,1,10/2/2021,1:22:57 PM,405506,123456789#,EPA_DE,:00:03,001V08014,408006,1:22:00 PM,1:23:06 PM,Vodafone,
1897277,1,10/2/2021,1:24:05 PM,405506,123456789#,EPA_DE,:00:02,001V08015,408006,1:24:00 PM,1:24:11 PM,Vodafone,
1897283,1,10/2/2021,1:24:56 PM,405505,123456789#,EPA_DE,:01:40,001V08017,408005,1:24:00 PM,1:26:36 PM,Vodafone,
1897303,1,10/2/2021,1:31:55 PM,405505,123456789#,EPA_DE,:04:32,001V08019,408005,1:31:00 PM,1:36:27 PM,Vodafone,
1897308,1,10/2/2021,1:37:39 PM,405505,123456789#,EPA_DE,:01:13,001V08020,408005,1:37:00 PM,1:38:52 PM,Vodafone,
1897313,1,10/2/2021,1:40:47 PM,405505,123456789#,EPA_DE,:00:06,001V08021,408005,1:40:00 PM,1:40:53 PM,Vodafone,
1897315,1,10/2/2021,1:41:24 PM,405505,123456789#,EPA_DE,:00:05,001V08022,408005,1:41:00 PM,1:41:29 PM,Vodafone,
1897316,1,10/2/2021,1:42:17 PM,405506,123456789#,EPA_DE,:00:08,001V08023,408006,1:42:00 PM,1:42:25 PM,Vodafone,
1897327,1,10/2/2021,1:43:55 PM,405506,123456789#,EPA_DE,:01:17,001V08024,408006,1:43:00 PM,1:45:12 PM,Vodafone,
1897331,1,10/2/2021,1:44:06 PM,405505,123456789#,EPA_DE,:02:12,001V08025,408005,1:44:00 PM,1:46:18 PM,Vodafone,
1897351,1,10/2/2021,1:53:37 PM,405505,123456789#,EPA_DE,:04:02,001V08029,408005,1:53:00 PM,1:57:39 PM,Vodafone,
1897361,1,10/2/2021,1:59:56 PM,405505,123456789#,EPA_DE,:00:07,001V08030,408005,1:59:00 PM,2:00:03 PM,Vodafone,
1897376,1,10/2/2021,2:08:27 PM,405506,123456789#,EPA_DE,:02:13,001V04002,408006,2:08:00 PM,2:10:40 PM,Vodafone,
1897455,1,10/2/2021,3:00:17 PM,405510,123456789#,EPA_DE,:02:47,001V04003,408010,3:00:00 PM,3:03:04 PM,Vodafone,
1897470,1,10/2/2021,3:10:55 PM,405510,123456789#,EPA_DE,:03:22,001V04010,408010,3:10:00 PM,3:14:17 PM,Vodafone,
1897481,1,10/2/2021,3:15:31 PM,405510,123456789#,EPA_DE,:04:06,001V04013,408010,3:15:00 PM,3:19:37 PM,Vodafone,
1897521,1,10/2/2021,3:34:09 PM,405505,123456789#,EPA_DE,:06:34,001V04018,408005,3:34:00 PM,3:40:43 PM,Vodafone,
1897560,1,10/2/2021,3:52:44 PM,405510,123456789#,EPA_DE,:03:52,001V04026,408010,3:52:00 PM,3:56:36 PM,Vodafone,
1897644,1,10/2/2021,4:36:58 PM,405505,123456789#,EPA_DE,:00:20,001V08006,408005,4:36:00 PM,4:37:18 PM,Vodafone,
1897656,1,10/2/2021,4:42:23 PM,405506,123456789#,EPA_DE,:02:03,001V08007,408006,4:42:00 PM,4:44:26 PM,Vodafone,
1897662,1,10/2/2021,4:46:12 PM,405506,123456789#,EPA_DE,:00:12,001V08010,408006,4:46:00 PM,4:46:24 PM,Vodafone,
1897665,1,10/2/2021,4:42:34 PM,405505,123456789#,EPA_DE,:05:07,001V08008,408005,4:42:00 PM,4:47:41 PM,Vodafone,
1897674,1,10/2/2021,4:52:22 PM,405505,123456789#,EPA_DE,:00:25,001V08011,408005,4:52:00 PM,4:52:47 PM,Vodafone,
1897681,1,10/2/2021,4:57:40 PM,405505,123456789#,EPA_DE,:00:27,001V08012,408005,4:57:00 PM,4:58:07 PM,Vodafone,
1897692,1,10/2/2021,5:03:27 PM,405505,123456789#,EPA_DE,:01:34,001V08013,408005,5:03:00 PM,5:05:01 PM,Vodafone,
1897696,1,10/2/2021,5:10:40 PM,405505,123456789#,EPA_DE,:00:05,001V04003,408005,5:10:00 PM,5:10:45 PM,Vodafone,
1897697,1,10/2/2021,5:11:10 PM,405505,123456789#,EPA_DE,:00:20,001V04004,408005,5:11:00 PM,5:11:30 PM,Vodafone,
1897786,1,10/2/2021,5:48:07 PM,405505,123456789#,EPA_DE,:23:26,001V04008,408005,5:48:00 PM,6:11:33 PM,Vodafone,
1898002,1,11/2/2021,9:17:22 AM,405505,123456789#,EPA_DE,:02:08,001V04009,408005,9:17:00 AM,9:19:30 AM,Vodafone,
1898088,1,11/2/2021,9:20:25 AM,405505,123456789#,EPA_DE,:40:13,001V04010,408005,9:20:00 AM,10:00:38 AM,Vodafone,
1898092,1,11/2/2021,10:00:14 AM,405510,123456789#,EPA_DE,:01:14,001V04012,408010,10:00:00 AM,10:01:38 AM,Vodafone,
1898097,1,11/2/2021,10:01:53 AM,405510,123456789#,EPA_DE,:01:34,001V04013,408010,10:01:00 AM,10:03:27 AM,Vodafone,
1898134,1,11/2/2021,10:19:34 AM,405510,123456789#,EPA_DE,:00:34,001V04014,408010,10:19:00 AM,10:20:08 AM,Vodafone,
1898153,1,11/2/2021,10:24:54 AM,405510,123456789#,EPA_DE,:01:28,001V04015,408010,10:24:00 AM,10:26:22 AM,Vodafone,
1898167,1,11/2/2021,10:30:13 AM,405505,123456789#,EPA_DE,:00:25,001V04017,408005,10:30:00 AM,10:30:38 AM,Vodafone,
1898173,1,11/2/2021,10:31:10 AM,405510,123456789#,EPA_DE,:00:23,001V04018,408010,10:31:00 AM,10:31:33 AM,Vodafone,
1898179,1,11/2/2021,10:32:01 AM,405510,123456789#,EPA_DE,:00:23,001V04020,408010,10:32:00 AM,10:32:24 AM,Vodafone,
1898192,1,11/2/2021,10:35:24 AM,405510,123456789#,EPA_DE,:00:23,001V04021,408010,10:35:00 AM,10:35:47 AM,Vodafone,
1898203,1,11/2/2021,10:37:54 AM,405510,123456789#,EPA_DE,:01:14,001V04022,408010,10:37:00 AM,10:39:08 AM,Vodafone,
1898207,1,11/2/2021,10:39:28 AM,405510,123456789#,EPA_DE,:00:12,001V04023,408010,10:39:00 AM,10:39:40 AM,Vodafone,
1898215,1,11/2/2021,10:31:23 AM,405505,123456789#,EPA_DE,:09:58,001V04019,408005,10:31:00 AM,10:41:21 AM,Vodafone,
1898226,1,11/2/2021,10:45:18 AM,405505,123456789#,EPA_DE,:00:38,001V04025,408005,10:45:00 AM,10:45:56 AM,Vodafone,
1898236,1,11/2/2021,10:39:58 AM,405510,123456789#,EPA_DE,:10:45,001V04024,408010,10:39:00 AM,10:50:43 AM,Vodafone,
1898242,1,11/2/2021,10:52:14 AM,405505,123456789#,EPA_DE,:00:02,001V04026,408005,10:52:00 AM,10:52:26 AM,Vodafone,
1898259,1,11/2/2021,10:56:44 AM,405505,123456789#,EPA_DE,:01:44,001V04027,408005,10:56:00 AM,10:58:28 AM,Vodafone,
1898264,1,11/2/2021,11:00:53 AM,405505,123456789#,EPA_DE,:00:16,001V04029,408005,11:00:00 AM,11:01:09 AM,Vodafone,
1898271,1,11/2/2021,11:00:17 AM,405510,123456789#,EPA_DE,:01:57,001V04028,408010,11:00:00 AM,11:02:14 AM,Vodafone,
1898284,1,11/2/2021,11:07:13 AM,405505,123456789#,EPA_DE,:00:17,001V04031,408005,11:07:00 AM,11:07:30 AM,Vodafone,
